02	17	16526
02	18	16177
02	19	16198
02	20	16242
02	21	16608
02	22	18248
02	23	16462
02	24	16548
02	25	16110
02	26	16004
02	27	17186
02	28	19205
03	01	19584
03	02	17467
03	03	18196
03	04	17598
03	05	18453
03	06	18198
03	07	17473
03	08	18431
03	09	16938
03	10	17411
03	11	17481
03	12	17574
03	13	20323
03	14	20493
03	15	20260
03	16	19518
03	17	19035
03	18	19489
03	19	17145
03	20	17403
03	21	18889
03	22	18871
03	23	17790
03	24	17512
03	25	17751
03	26	17601
03	27	18853
03	28	18691
03	29	18798
03	30	18285
03	31	18703
04	01	20138
04	02	18079
04	03	18337
04	04	17710
04	05	18798
04	06	16351
04	07	16437
04	08	16893
04	09	15953
04	10	15518
04	11	16836
04	12	19402
04	13	15269
04	14	15653
04	15	10997
04	16	13154
04	17	15905
04	18	17775
04	19	18694
04	20	15997
04	21	15618
04	22	15238
04	23	15193
04	24	15718
04	25	17786
04	26	19274
04	27	17330
04	28	5380
04	29	4848
04	30	4120
05	01	4096
05	02	5038
05	03	5358
05	04	5213
05	05	5209
05	06	5122
05	07	3592
05	08	3438
05	09	4174
05	10	4334
05	11	3451
05	12	2982
05	13	3457
05	14	3489
05	15	3550
05	16	4246
05	17	4879
05	18	3836
05	19	3086
05	20	3071
05	21	3178
05	22	3346
05	23	3894
05	24	3875
05	25	2965
05	26	2718
05	27	2864
05	28	3110
05	29	3639
05	30	4155
05	31	4324
06	01	3046
06	02	3095
06	03	3313
06	04	3313
06	05	3390
06	06	4302
06	07	4304
06	08	3097
06	09	2791
06	10	3011
06	11	3064
06	12	3455
06	13	4009
06	14	4084
06	15	2954
06	16	2808
06	17	2669
06	18	2993
06	19	2967
06	20	3615
06	21	3753
06	22	2858
06	23	2884
06	24	2689
06	25	2737
06	26	3120
06	27	3664
06	28	3488
06	29	2964
06	30	2540
07	01	2904
07	02	2866
07	03	2987
07	04	3610
07	05	3498
07	06	2825
07	07	2819
07	08	2831
07	09	2580
07	10	2904
07	11	3766
07	12	4063
07	13	2845
07	14	3035
07	15	2760
07	16	2744
07	17	3235
07	18	3691
07	19	4135
07	20	3902
07	21	2916
07	22	2625
07	23	2791
07	24	2881
07	25	3524
07	26	3687
07	27	2975
07	28	2797
07	29	2800
07	30	2787
07	31	3269
08	01	4254
08	02	4145
08	03	3059
08	04	2898
08	05	3269
08	06	3147
08	07	3226
08	08	3980
08	09	4098
08	10	3966
08	11	3918
08	12	4092
08	13	4418
08	14	4611
08	15	4333
08	16	3795
08	17	3058
08	18	3138
08	19	2902
08	20	3107
08	21	3045
08	22	3611
08	23	3579
08	24	2906
08	25	2918
08	26	2825
08	27	2830
08	28	2934
08	29	3678
08	30	3638
08	31	3017
09	01	3077
09	02	2811
09	03	3009
09	04	2842
09	05	3650
09	06	3795
09	07	2893
09	08	3006
09	09	2796
09	10	2775
09	11	2721
09	12	3600
09	13	3915
09	14	3150
09	15	2886
09	16	2903
09	17	2827
09	18	2807
09	19	3586
09	20	4472
09	21	4697
09	22	4638
09	23	4013
09	24	3084
09	25	3075
09	26	3593
09	27	3279
09	28	2531
09	29	2452
09	30	2533
10	01	2489
10	02	2473
10	03	3049
10	04	2965
10	05	2202
10	06	2273
10	07	2345
10	08	2126
10	09	2395
10	10	3389
10	11	3481
10	12	3079
10	13	2165
10	14	2278
10	15	2246
10	16	2366
10	17	2771
10	18	3140
10	19	2251
10	20	2062
10	21	2152
10	22	2217
10	23	2466
10	24	3137
10	25	2824
10	26	2194
10	27	2163
10	28	2197
10	29	2358
10	30	2486
10	31	3005
11	01	3338
11	02	2452
11	03	2785
11	04	2335
11	05	2356
11	06	2540
11	07	3657
11	08	3105
11	09	2239
11	10	2166
11	11	2337
11	12	2257
11	13	2469
11	14	2884
11	15	3131
11	16	2716
11	17	2210
11	18	2238
11	19	2361
11	20	2628
11	21	3217
11	22	3408
11	23	3261
11	24	2529
11	25	2339
11	26	2239
11	27	2422
11	28	3060
11	29	2859
11	30	2282
12	01	2383
12	02	2367
12	03	2177
12	04	2558
12	05	2938
12	06	2836
12	07	2457
12	08	2207
12	09	2357
12	10	2367
12	11	2679
12	12	3262
12	13	3271
12	14	2392
12	15	2361
12	16	2306
12	17	2405
12	18	2790
12	19	3520
12	20	3221
12	21	2688
12	22	2576
12	23	3179
12	24	2739
12	25	2931
12	26	3233
12	27	3336
12	28	3128
12	29	3179
12	30	3347
