02	17	7
02	18	4
02	19	11
02	20	8
02	21	10
02	22	9
02	23	8
02	24	6
02	25	10
02	26	11
02	27	10
02	28	15
03	01	16
03	02	20
03	03	17
03	04	24
03	05	34
03	06	18
03	07	22
03	08	17
03	09	12
03	10	11
03	11	16
03	12	41
03	13	29
03	14	66
03	15	73
03	16	28
03	17	70
03	18	45
03	19	38
03	20	40
03	21	65
03	22	118
03	23	167
03	24	141
03	25	134
03	26	187
03	27	342
03	28	655
03	29	660
03	30	877
03	31	814
04	01	437
04	02	480
04	03	356
04	04	319
04	05	210
04	06	189
04	07	84
04	08	80
04	09	60
04	10	42
04	11	61
04	12	94
04	13	26
04	14	10
04	15	24
04	16	32
04	17	25
04	18	61
04	19	46
04	20	26
04	21	27
04	22	12
04	23	11
04	24	12
04	25	15
04	26	17
04	27	9
04	28	4
04	29	4
04	30	4
05	01	7
05	02	3
05	03	5
05	04	3
05	05	2
05	06	2
05	07	22
05	08	1
05	09	2
05	10	2
05	11	2
05	12	3
05	13	1
05	14	1
05	15	2
05	16	3
05	17	1
05	18	1
05	19	2
05	20	2
05	21	2
05	22	4
05	23	2
05	24	3
05	25	3
05	26	1
05	27	2
05	28	3
05	29	1
05	30	2
05	31	4
06	01	1
06	02	0
06	03	3
06	04	0
06	05	3
06	06	1
06	07	1
06	08	0
06	09	1
06	10	1
06	11	0
06	12	2
06	13	1
06	14	1
06	15	1
06	16	1
06	17	0
06	18	3
06	19	1
06	20	2
06	21	1
06	22	1
06	23	0
06	24	0
06	25	1
06	26	2
06	27	0
06	28	2
06	29	2
06	30	0
07	01	0
07	02	2
07	03	1
07	04	4
07	05	0
07	06	1
07	07	0
07	08	3
07	09	2
07	10	0
07	11	1
07	12	0
07	13	0
07	14	1
07	15	0
07	16	0
07	17	0
07	18	1
07	19	1
07	20	0
07	21	0
07	22	0
07	23	1
07	24	1
07	25	0
07	26	3
07	27	0
07	28	1
07	29	1
07	30	1
07	31	1
08	01	5
08	02	1
08	03	0
08	04	1
08	05	0
08	06	1
08	07	0
08	08	0
08	09	1
08	10	0
08	11	0
08	12	1
08	13	0
08	14	0
08	15	0
08	16	4
08	17	1
08	18	1
08	19	1
08	20	1
08	21	1
08	22	1
08	23	1
08	24	1
08	25	3
08	26	1
08	27	1
08	28	1
08	29	1
08	30	8
08	31	3
09	01	0
09	02	0
09	03	0
09	04	2
09	05	0
09	06	0
09	07	2
09	08	2
09	09	0
09	10	0
09	11	0
09	12	0
09	13	0
09	14	0
09	15	0
09	16	0
09	17	2
09	18	0
09	19	2
09	20	1
09	21	0
09	22	3
09	23	0
09	24	1
09	25	2
09	26	0
09	27	1
09	28	2
09	29	0
09	30	1
10	01	2
10	02	1
10	03	1
10	04	2
10	05	0
10	06	0
10	07	0
10	08	0
10	09	2
10	10	3
10	11	1
10	12	3
10	13	1
10	14	1
10	15	3
10	16	4
10	17	3
10	18	1
10	19	2
10	20	2
10	21	0
10	22	1
10	23	1
10	24	2
10	25	0
10	26	0
10	27	2
10	28	2
10	29	1
10	30	2
10	31	1
11	01	3
11	02	1
11	03	1
11	04	0
11	05	0
11	06	2
11	07	3
11	08	2
11	09	2
11	10	1
11	11	2
11	12	4
11	13	1
11	14	2
11	15	0
11	16	5
11	17	9
11	18	2
11	19	8
11	20	4
11	21	5
11	22	8
11	23	6
11	24	1
11	25	3
11	26	2
11	27	0
11	28	1
11	29	2
11	30	2
12	01	2
12	02	1
12	03	1
12	04	3
12	05	5
12	06	4
12	07	0
12	08	0
12	09	1
12	10	2
12	11	5
12	12	1
12	13	3
12	14	2
12	15	0
12	16	0
12	17	1
12	18	0
12	19	2
12	20	3
12	21	1
12	22	4
12	23	0
12	24	1
12	25	1
12	26	1
12	27	1
12	28	1
12	29	3
12	30	0
