02	17	43487
02	18	43343
02	19	46147
02	20	48661
02	21	56363
02	22	57874
02	23	48532
02	24	46472
02	25	50586
02	26	47726
02	27	52445
02	28	59188
03	01	57203
03	02	50959
03	03	48966
03	04	49438
03	05	48846
03	06	49939
03	07	58240
03	08	58418
03	09	46929
03	10	48400
03	11	49184
03	12	48803
03	13	54216
03	14	66526
03	15	64508
03	16	49480
03	17	51840
03	18	50430
03	19	51453
03	20	56625
03	21	65441
03	22	65452
03	23	53284
03	24	53605
03	25	52495
03	26	56161
03	27	62438
03	28	68744
03	29	68040
03	30	61471
03	31	66806
04	01	64870
04	02	60410
04	03	60551
04	04	65730
04	05	60630
04	06	56916
04	07	53274
04	08	56872
04	09	51718
04	10	54235
04	11	60670
04	12	65730
04	13	50136
04	14	50295
04	15	40859
04	16	48822
04	17	57549
04	18	64694
04	19	64575
04	20	52784
04	21	53051
04	22	52641
04	23	54676
04	24	57773
04	25	67015
04	26	70654
04	27	55698
04	28	25979
04	29	25338
04	30	19698
05	01	22692
05	02	27787
05	03	26655
05	04	26719
05	05	25730
05	06	24596
05	07	17450
05	08	19001
05	09	24474
05	10	26162
05	11	16361
05	12	16165
05	13	17969
05	14	17845
05	15	19393
05	16	24320
05	17	25453
05	18	16038
05	19	15999
05	20	17590
05	21	17061
05	22	19110
05	23	24842
05	24	24511
05	25	16764
05	26	16774
05	27	17476
05	28	16789
05	29	16686
05	30	28028
05	31	25867
06	01	13879
06	02	15251
06	03	15281
06	04	16091
06	05	16550
06	06	23068
06	07	23391
06	08	14947
06	09	14596
06	10	15539
06	11	14526
06	12	15495
06	13	22732
06	14	20625
06	15	14023
06	16	13810
06	17	13595
06	18	14193
06	19	15192
06	20	21595
06	21	19668
06	22	13335
06	23	12940
06	24	13887
06	25	14587
06	26	14927
06	27	23039
06	28	24358
06	29	14359
06	30	13757
07	01	14091
07	02	14039
07	03	14747
07	04	19473
07	05	16826
07	06	12372
07	07	13966
07	08	13024
07	09	13147
07	10	16663
07	11	23246
07	12	22331
07	13	14280
07	14	14533
07	15	15194
07	16	14187
07	17	17122
07	18	22486
07	19	23551
07	20	21422
07	21	15434
07	22	15185
07	23	14790
07	24	17454
07	25	24758
07	26	21063
07	27	14291
07	28	15072
07	29	15086
07	30	14522
07	31	17694
08	01	23036
08	02	22584
08	03	15110
08	04	14500
08	05	15083
08	06	15061
08	07	16554
08	08	21736
08	09	21328
08	10	14973
08	11	16298
08	12	16679
08	13	18722
08	14	24555
08	15	25048
08	16	28567
08	17	14149
08	18	15118
08	19	14711
08	20	14598
08	21	17447
08	22	23180
08	23	21919
08	24	14369
08	25	16149
08	26	15545
08	27	17111
08	28	17527
08	29	21803
08	30	22524
08	31	16682
09	01	14578
09	02	15529
09	03	14838
09	04	17198
09	05	21997
09	06	20934
09	07	13912
09	08	13122
09	09	13315
09	10	13989
09	11	16663
09	12	22610
09	13	22022
09	14	14759
09	15	15165
09	16	15191
09	17	14209
09	18	16872
09	19	24155
09	20	25281
09	21	23209
09	22	22382
09	23	21558
09	24	14797
09	25	15286
09	26	22921
09	27	23023
09	28	15991
09	29	16172
09	30	16454
10	01	15579
10	02	17923
10	03	23685
10	04	24482
10	05	14816
10	06	15263
10	07	15738
10	08	16269
10	09	17834
10	10	24349
10	11	23102
10	12	23049
10	13	15038
10	14	15475
10	15	15887
10	16	16325
10	17	21921
10	18	24882
10	19	14885
10	20	14964
10	21	15962
10	22	15468
10	23	18262
10	24	25338
10	25	24888
10	26	14855
10	27	15938
10	28	15818
10	29	16502
10	30	18496
10	31	25593
11	01	27117
11	02	16070
11	03	22652
11	04	14778
11	05	15763
11	06	18209
11	07	25238
11	08	23327
11	09	14426
11	10	14217
11	11	16271
11	12	15377
11	13	17684
11	14	22074
11	15	24108
11	16	15204
11	17	15528
11	18	14621
11	19	15922
11	20	17357
11	21	25674
11	22	24488
11	23	20755
11	24	15244
11	25	14773
11	26	15027
11	27	17979
11	28	24805
11	29	25399
11	30	15330
12	01	15430
12	02	14680
12	03	15031
12	04	18109
12	05	24860
12	06	22770
12	07	15569
12	08	15170
12	09	14734
12	10	15174
12	11	17425
12	12	24862
12	13	23027
12	14	14985
12	15	15369
12	16	16029
12	17	15416
12	18	18360
12	19	26008
12	20	24730
12	21	14917
12	22	17174
12	23	19671
12	24	18639
12	25	19494
12	26	24313
12	27	23464
12	28	21374
12	29	28445
12	30	28774
