02	17	1
02	18	2
02	19	0
02	20	2
02	21	2
02	22	2
02	23	2
02	24	3
02	25	0
02	26	2
02	27	3
02	28	4
03	01	2
03	02	2
03	03	5
03	04	0
03	05	2
03	06	2
03	07	3
03	08	2
03	09	0
03	10	0
03	11	1
03	12	1
03	13	2
03	14	4
03	15	3
03	16	3
03	17	6
03	18	6
03	19	2
03	20	3
03	21	10
03	22	9
03	23	4
03	24	6
03	25	4
03	26	3
03	27	5
03	28	7
03	29	2
03	30	9
03	31	14
04	01	19
04	02	27
04	03	29
04	04	73
04	05	35
04	06	22
04	07	21
04	08	20
04	09	49
04	10	19
04	11	54
04	12	67
04	13	15
04	14	11
04	15	6
04	16	8
04	17	7
04	18	9
04	19	9
04	20	1
04	21	2
04	22	1
04	23	3
04	24	1
04	25	4
04	26	4
04	27	3
04	28	0
04	29	1
04	30	0
05	01	1
05	02	1
05	03	0
05	04	0
05	05	0
05	06	0
05	07	0
05	08	1
05	09	0
05	10	0
05	11	0
05	12	0
05	13	0
05	14	0
05	15	0
05	16	0
05	17	1
05	18	0
05	19	0
05	20	0
05	21	0
05	22	0
05	23	0
05	24	1
05	25	0
05	26	1
05	27	0
05	28	0
05	29	0
05	30	1
05	31	1
06	01	0
06	02	0
06	03	1
06	04	2
06	05	0
06	06	3
06	07	0
06	08	0
06	09	0
06	10	0
06	11	0
06	12	0
06	13	0
06	14	0
06	15	2
06	16	0
06	17	0
06	18	0
06	19	0
06	20	0
06	21	0
06	22	0
06	23	0
06	24	0
06	25	0
06	26	0
06	27	0
06	28	1
06	29	0
06	30	0
07	01	0
07	02	1
07	03	0
07	04	2
07	05	0
07	06	0
07	07	0
07	08	0
07	09	0
07	10	0
07	11	0
07	12	0
07	13	0
07	14	0
07	15	0
07	16	0
07	17	0
07	18	0
07	19	0
07	20	0
07	21	0
07	22	0
07	23	0
07	24	0
07	25	0
07	26	0
07	27	1
07	28	0
07	29	0
07	30	0
07	31	0
08	01	0
08	02	0
08	03	0
08	04	0
08	05	0
08	06	0
08	07	0
08	08	0
08	09	0
08	10	0
08	11	0
08	12	0
08	13	0
08	14	0
08	15	0
08	16	0
08	17	0
08	18	1
08	19	0
08	20	0
08	21	0
08	22	0
08	23	0
08	24	0
08	25	0
08	26	0
08	27	1
08	28	0
08	29	0
08	30	0
08	31	0
09	01	0
09	02	0
09	03	0
09	04	0
09	05	0
09	06	0
09	07	0
09	08	1
09	09	0
09	10	0
09	11	0
09	12	1
09	13	0
09	14	0
09	15	0
09	16	1
09	17	0
09	18	0
09	19	0
09	20	0
09	21	0
09	22	0
09	23	1
09	24	0
09	25	0
09	26	0
09	27	0
09	28	1
09	29	0
09	30	0
10	01	0
10	02	0
10	03	0
10	04	0
10	05	2
10	06	0
10	07	0
10	08	0
10	09	0
10	10	0
10	11	0
10	12	0
10	13	0
10	14	0
10	15	1
10	16	0
10	17	0
10	18	0
10	19	1
10	20	0
10	21	0
10	22	1
10	23	1
10	24	0
10	25	0
10	26	1
10	27	1
10	28	0
10	29	0
10	30	0
10	31	0
11	01	0
11	02	1
11	03	0
11	04	0
11	05	0
11	06	1
11	07	1
11	08	0
11	09	0
11	10	0
11	11	0
11	12	0
11	13	0
11	14	0
11	15	0
11	16	0
11	17	0
11	18	0
11	19	0
11	20	0
11	21	0
11	22	0
11	23	0
11	24	0
11	25	0
11	26	0
11	27	0
11	28	0
11	29	0
11	30	0
12	01	0
12	02	0
12	03	0
12	04	0
12	05	1
12	06	0
12	07	0
12	08	0
12	09	0
12	10	0
12	11	0
12	12	1
12	13	0
12	14	0
12	15	0
12	16	0
12	17	0
12	18	0
12	19	0
12	20	0
12	21	1
12	22	0
12	23	0
12	24	0
12	25	0
12	26	0
12	27	1
12	28	0
12	29	0
12	30	0
