02	17	2288
02	18	2523
02	19	2151
02	20	2407
02	21	3158
02	22	3258
02	23	2541
02	24	2545
02	25	2638
02	26	2557
02	27	2660
02	28	3257
03	01	3051
03	02	2645
03	03	2648
03	04	2651
03	05	2635
03	06	2763
03	07	3048
03	08	3433
03	09	2672
03	10	3090
03	11	3035
03	12	3187
03	13	3556
03	14	5143
03	15	4221
03	16	3194
03	17	3124
03	18	3368
03	19	3034
03	20	3252
03	21	4321
03	22	4015
03	23	2883
03	24	3310
03	25	3373
03	26	3410
03	27	3345
03	28	3543
03	29	3221
03	30	2817
03	31	3568
04	01	3737
04	02	3180
04	03	3029
04	04	3417
04	05	3585
04	06	2839
04	07	3047
04	08	2555
04	09	2560
04	10	2430
04	11	3020
04	12	3391
04	13	2364
04	14	2244
04	15	1705
04	16	2479
04	17	2690
04	18	3463
04	19	3515
04	20	2685
04	21	2572
04	22	2578
04	23	2523
04	24	2758
04	25	3241
04	26	3320
04	27	2757
04	28	893
04	29	938
04	30	650
05	01	833
05	02	1050
05	03	1266
05	04	848
05	05	1048
05	06	779
05	07	513
05	08	660
05	09	759
05	10	841
05	11	623
05	12	462
05	13	482
05	14	501
05	15	528
05	16	714
05	17	613
05	18	420
05	19	441
05	20	478
05	21	462
05	22	477
05	23	588
05	24	611
05	25	491
05	26	490
05	27	477
05	28	477
05	29	504
05	30	607
05	31	753
06	01	475
06	02	373
06	03	378
06	04	474
06	05	522
06	06	742
06	07	882
06	08	492
06	09	418
06	10	437
06	11	364
06	12	485
06	13	733
06	14	688
06	15	463
06	16	400
06	17	384
06	18	392
06	19	508
06	20	694
06	21	548
06	22	541
06	23	470
06	24	497
06	25	570
06	26	435
06	27	578
06	28	626
06	29	442
06	30	430
07	01	365
07	02	436
07	03	487
07	04	639
07	05	573
07	06	404
07	07	427
07	08	446
07	09	454
07	10	533
07	11	686
07	12	671
07	13	512
07	14	459
07	15	396
07	16	437
07	17	408
07	18	620
07	19	682
07	20	693
07	21	456
07	22	400
07	23	407
07	24	468
07	25	624
07	26	612
07	27	400
07	28	375
07	29	407
07	30	344
07	31	430
08	01	829
08	02	717
08	03	530
08	04	463
08	05	462
08	06	581
08	07	446
08	08	769
08	09	830
08	10	573
08	11	619
08	12	676
08	13	840
08	14	712
08	15	705
08	16	679
08	17	498
08	18	497
08	19	524
08	20	440
08	21	524
08	22	708
08	23	756
08	24	511
08	25	561
08	26	521
08	27	584
08	28	502
08	29	718
08	30	593
08	31	466
09	01	472
09	02	590
09	03	530
09	04	503
09	05	887
09	06	662
09	07	416
09	08	464
09	09	431
09	10	491
09	11	570
09	12	766
09	13	687
09	14	536
09	15	568
09	16	569
09	17	421
09	18	543
09	19	633
09	20	889
09	21	1164
09	22	1084
09	23	883
09	24	455
09	25	465
09	26	577
09	27	679
09	28	504
09	29	455
09	30	453
10	01	433
10	02	478
10	03	727
10	04	768
10	05	497
10	06	442
10	07	419
10	08	379
10	09	569
10	10	1433
10	11	1232
10	12	747
10	13	435
10	14	375
10	15	511
10	16	597
10	17	640
10	18	677
10	19	474
10	20	505
10	21	501
10	22	418
10	23	519
10	24	765
10	25	723
10	26	465
10	27	389
10	28	325
10	29	396
10	30	441
10	31	603
11	01	667
11	02	437
11	03	518
11	04	417
11	05	412
11	06	492
11	07	694
11	08	794
11	09	431
11	10	364
11	11	494
11	12	388
11	13	522
11	14	742
11	15	692
11	16	588
11	17	469
11	18	442
11	19	423
11	20	456
11	21	725
11	22	832
11	23	886
11	24	450
11	25	397
11	26	403
11	27	495
11	28	565
11	29	592
11	30	365
12	01	395
12	02	414
12	03	361
12	04	391
12	05	578
12	06	580
12	07	416
12	08	379
12	09	425
12	10	370
12	11	348
12	12	594
12	13	501
12	14	407
12	15	357
12	16	383
12	17	401
12	18	379
12	19	524
12	20	607
12	21	385
12	22	366
12	23	541
12	24	439
12	25	397
12	26	540
12	27	537
12	28	489
12	29	630
12	30	682
