02	17	27
02	18	32
02	19	34
02	20	30
02	21	45
02	22	36
02	23	27
02	24	23
02	25	30
02	26	34
02	27	34
02	28	34
03	01	41
03	02	50
03	03	36
03	04	55
03	05	60
03	06	49
03	07	66
03	08	41
03	09	27
03	10	46
03	11	53
03	12	76
03	13	66
03	14	101
03	15	135
03	16	58
03	17	117
03	18	110
03	19	72
03	20	90
03	21	122
03	22	199
03	23	237
03	24	226
03	25	233
03	26	318
03	27	570
03	28	1199
03	29	1184
03	30	1576
03	31	1636
04	01	943
04	02	1143
04	03	716
04	04	745
04	05	412
04	06	377
04	07	149
04	08	139
04	09	142
04	10	87
04	11	116
04	12	192
04	13	65
04	14	34
04	15	55
04	16	66
04	17	62
04	18	104
04	19	103
04	20	49
04	21	57
04	22	32
04	23	28
04	24	32
04	25	39
04	26	53
04	27	28
04	28	15
04	29	12
04	30	13
05	01	11
05	02	13
05	03	18
05	04	17
05	05	11
05	06	6
05	07	39
05	08	24
05	09	24
05	10	22
05	11	13
05	12	18
05	13	16
05	14	10
05	15	10
05	16	19
05	17	18
05	18	17
05	19	11
05	20	14
05	21	14
05	22	8
05	23	19
05	24	16
05	25	14
05	26	9
05	27	17
05	28	10
05	29	13
05	30	9
05	31	17
06	01	6
06	02	6
06	03	6
06	04	10
06	05	9
06	06	8
06	07	10
06	08	3
06	09	7
06	10	5
06	11	6
06	12	15
06	13	9
06	14	10
06	15	6
06	16	5
06	17	1
06	18	10
06	19	8
06	20	11
06	21	2
06	22	3
06	23	5
06	24	2
06	25	2
06	26	4
06	27	5
06	28	7
06	29	5
06	30	1
07	01	3
07	02	5
07	03	5
07	04	10
07	05	10
07	06	2
07	07	1
07	08	7
07	09	15
07	10	31
07	11	13
07	12	6
07	13	4
07	14	4
07	15	7
07	16	2
07	17	11
07	18	8
07	19	8
07	20	11
07	21	8
07	22	5
07	23	6
07	24	7
07	25	11
07	26	6
07	27	1
07	28	8
07	29	7
07	30	6
07	31	3
08	01	10
08	02	7
08	03	5
08	04	2
08	05	2
08	06	6
08	07	5
08	08	5
08	09	6
08	10	4
08	11	8
08	12	8
08	13	2
08	14	2
08	15	8
08	16	10
08	17	1
08	18	3
08	19	8
08	20	10
08	21	4
08	22	11
08	23	12
08	24	5
08	25	11
08	26	5
08	27	8
08	28	4
08	29	9
08	30	25
08	31	7
09	01	6
09	02	5
09	03	4
09	04	16
09	05	5
09	06	9
09	07	5
09	08	10
09	09	4
09	10	6
09	11	14
09	12	8
09	13	6
09	14	3
09	15	10
09	16	7
09	17	5
09	18	6
09	19	8
09	20	8
09	21	7
09	22	5
09	23	11
09	24	5
09	25	11
09	26	8
09	27	7
09	28	11
09	29	2
09	30	11
10	01	10
10	02	3
10	03	16
10	04	7
10	05	7
10	06	6
10	07	5
10	08	7
10	09	7
10	10	9
10	11	10
10	12	11
10	13	8
10	14	11
10	15	7
10	16	10
10	17	11
10	18	10
10	19	10
10	20	10
10	21	5
10	22	6
10	23	12
10	24	10
10	25	14
10	26	8
10	27	9
10	28	9
10	29	11
10	30	9
10	31	15
11	01	13
11	02	11
11	03	8
11	04	6
11	05	6
11	06	11
11	07	18
11	08	6
11	09	8
11	10	6
11	11	10
11	12	13
11	13	12
11	14	9
11	15	7
11	16	9
11	17	15
11	18	23
11	19	13
11	20	12
11	21	13
11	22	16
11	23	13
11	24	7
11	25	13
11	26	8
11	27	15
11	28	5
11	29	13
11	30	10
12	01	9
12	02	7
12	03	8
12	04	10
12	05	13
12	06	7
12	07	4
12	08	5
12	09	10
12	10	18
12	11	18
12	12	11
12	13	21
12	14	9
12	15	5
12	16	5
12	17	10
12	18	7
12	19	10
12	20	8
12	21	3
12	22	13
12	23	10
12	24	6
12	25	6
12	26	8
12	27	11
12	28	11
12	29	13
12	30	1
